Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,212.10000610351562,213.5,212.0,212.64999389648438,211.71389770507812,68794
2020-01-02,213.4499969482422,216.8000030517578,212.64999389648438,215.5500030517578,214.6011505126953,242587
2020-01-03,215.0,219.10000610351562,215.0,215.89999389648438,214.94960021972656,178878
2020-01-06,216.89999389648438,216.89999389648438,211.0,211.85000610351562,210.9174346923828,213470
2020-01-07,212.35000610351562,215.5,211.39999389648438,212.5500030517578,211.61434936523438,152551
2020-01-08,211.1999969482422,212.5,207.0,209.10000610351562,208.17953491210938,244300
2020-01-09,212.10000610351562,215.60000610351562,211.39999389648438,213.10000610351562,212.16192626953125,296121
2020-01-10,213.10000610351562,218.3000030517578,212.89999389648438,216.5,215.5469512939453,211223
2020-01-13,218.5,218.5,216.5,217.1999969482422,216.24386596679688,135158
2020-01-14,218.39999389648438,225.9499969482422,216.14999389648438,224.89999389648438,223.90997314453125,558085
2020-01-15,223.1999969482422,225.6999969482422,222.0,223.64999389648438,222.6654815673828,776477
2020-01-16,224.1999969482422,225.64999389648438,222.10000610351562,223.14999389648438,222.1676788330078,152563
2020-01-17,224.60000610351562,231.39999389648438,222.1999969482422,229.85000610351562,228.83819580078125,419825
2020-01-20,230.89999389648438,233.9499969482422,226.5,229.8000030517578,228.7884063720703,185534
2020-01-21,229.3000030517578,229.64999389648438,226.4499969482422,227.5500030517578,226.54832458496094,88745
2020-01-22,227.35000610351562,229.5,224.0,225.14999389648438,224.15887451171875,96512
2020-01-23,224.0,229.6999969482422,224.0,229.1999969482422,228.19105529785156,156275
2020-01-24,229.5,230.8000030517578,225.0,228.35000610351562,227.3448028564453,137104
2020-01-27,228.35000610351562,230.0,226.0,229.0,227.99192810058594,180684
2020-01-28,230.0,230.0,222.0,225.5,224.50733947753906,160923
2020-01-29,225.0,228.5,224.8000030517578,226.8000030517578,225.80162048339844,99518
2020-01-30,228.1999969482422,233.0,222.0,222.8000030517578,221.81922912597656,417076
2020-01-31,223.5,231.0,220.60000610351562,225.4499969482422,224.45755004882812,1198060
2020-02-03,222.8000030517578,224.4499969482422,211.0,218.3000030517578,217.3390350341797,238554
2020-02-04,219.0,222.1999969482422,213.5500030517578,215.8000030517578,214.85003662109375,311522
2020-02-05,216.0,216.60000610351562,213.5,214.85000610351562,213.9042205810547,156824
2020-02-06,216.0,218.89999389648438,213.5,214.0,213.05796813964844,161758
2020-02-07,214.4499969482422,215.85000610351562,212.8000030517578,213.1999969482422,212.261474609375,120720
2020-02-10,213.6999969482422,214.25,207.5,207.75,206.83547973632812,540750
2020-02-11,208.0,211.5,203.3000030517578,207.10000610351562,206.18833923339844,400830
2020-02-12,207.35000610351562,209.35000610351562,205.35000610351562,206.89999389648438,205.9892120361328,172799
2020-02-13,207.1999969482422,207.1999969482422,201.1999969482422,202.89999389648438,202.00682067871094,289312
2020-02-14,202.89999389648438,205.89999389648438,202.0,203.6999969482422,202.8032989501953,557581
2020-02-17,204.75,205.9499969482422,202.0,203.35000610351562,202.45484924316406,221542
2020-02-18,204.85000610351562,204.85000610351562,199.3000030517578,202.0500030517578,201.1605682373047,176142
2020-02-19,202.5,205.60000610351562,202.14999389648438,205.0500030517578,204.14736938476562,202624
2020-02-20,206.0,206.0,202.25,202.89999389648438,202.00682067871094,348312
2020-02-24,202.0,202.64999389648438,199.6999969482422,200.9499969482422,200.06539916992188,179856
